full_text,tweet_url,username,compound,positive,negative,neutral,textblob_polarity,ensemble_score,sentiment_label
@deepfates Let the accused testify (WALL OF TEXT): The debate over whether generative AI including language models and prompt-based image generation AI like DALL-E 3 or MidJourney can create new or original content hinges on nuanced definitions of creativity originality and the,https://x.com/bakacat2/status/1858859683601412102,bakacat2,0.743,0.199,0.046,0.755,0.2556818181818182,0.5480727272727273,Positive
All the other arguments against generative AI are either reactionary (the job replacement argument) bourgeois (the IP argument) or a weak double standard argument (the environmental impact argument). Let's go over these arguments shall we.,https://x.com/Z_Liefdesmorgen/status/1858897059585130539,Z_Liefdesmorgen,-0.8689,0.0,0.265,0.735,-0.125,-0.5713400000000001,Negative
Again Generative AI is a danger to studios. It will end up in lawsuits and DISCOVERY! (Discovery deserves to be capitalized.) Here it is lying (or in Silicon Valley speak hallucinating. ) But also it steals. Creativity requires effort. And the only shortcut results in lawsuits,https://x.com/RKing618/status/1827067956049613162,RKing618,-0.7871,0.063,0.23,0.707,0.0,-0.47226,Negative
One huge mistake this article makes is allowing statements to conflate typical game behaviours [aka enemy AI/pathfinding/motionmatching] with Generative AI - which is the kinda shit places like StableDiffusion Open AI dA and Midjourney are getting class action lawsuits for.,https://x.com/axl99/status/1721572198333489440,axl99,-0.7408,0.094,0.224,0.683,-0.04444444444444443,-0.46225777777777777,Negative
@christina_kral @search_decline @itchio In fact my main problem with their idea is that we can't put a % of what we did or didn't do in AI precisely. So people can think that we generated everything when it's wrong. In addition there are still vague things like: and if it's just text correction does it count or not?,https://x.com/25DropsRayYami/status/1859787460877897833,25DropsRayYami,-0.5719,0.041,0.117,0.843,-0.10833333333333334,-0.3864733333333333,Negative
VP of UK s top generative AI firm resigns over fair use controversy by #thenextweb #technology https://t.co/BhIHAbU1CX,https://x.com/dataclaudius/status/1725135469606785076,dataclaudius,0.2023,0.211,0.119,0.67,0.3333333333333333,0.25471333333333335,Positive
Adobe Pushes Into Generative Video With Firefly Amid AI Controversy ► https://t.co/BzPIGhwtWH https://t.co/BzPIGhwtWH,https://x.com/decryptmedia/status/1834362455884988495,decryptmedia,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
'Late Night With the Devil' star David Dastmalchian and directors Cameron and Colin Cairnes are responding to pushback over the horror film's use of generative AI art. https://t.co/vb85GsHqE9,https://x.com/EW/status/1771282239155831149,EW,-0.8442,0.0,0.238,0.762,-0.3,-0.62652,Negative
{IN Fighting Stigma} 'Digital Nagriks' not to be experimented with 'unreliable' AI models govt tells Google India: The controversy arose when Google's generative AI platform Gemini responded in an objectionable manner to a prompt involving PM Modi. https://t.co/BbGs6Y96dO,https://x.com/StigmabaseU/status/1761397960443580802,StigmabaseU,-0.3612,0.0,0.065,0.935,0.0,-0.21672,Negative
Offered some commentary on the recent @Zoom T&amp;C controversy and how it relates to some of the findings in my recent #GenerativeAI study on @YahooFinance earlier today: Zoom AI backlash: Why this is just the beginning of the fight over generative AI https://t.co/wEwRkAqH48,https://x.com/bobodtech/status/1691144140409786368,bobodtech,-0.3818,0.0,0.058,0.942,0.0,-0.22907999999999998,Negative
How Marketing Creativity Is Revolutionized By Generative AI The controversy over AI is settling in the world of marketing and creativity. https://t.co/oXi0CG49OC via @forbes #Marketingstrategy #AI,https://x.com/shruti12d/status/1668891404309786628,shruti12d,0.6369,0.178,0.0,0.822,0.0,0.38214,Positive
The Use of Generative AI in Tabletop Games Sparks Controversy - https://t.co/zwwmEHb4hN,https://x.com/ts2_ai_blog/status/1703591283518849189,ts2_ai_blog,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
VP of UK s top generative AI firm resigns over fair use controversy: An executive at one of generative AI s leading companies has quit over the startup s controversial use of copyrighted content. Ed Newton-Rex had been VP of audio at Stability AI https://t.co/qYGYg1xy8l,https://x.com/tenforever/status/1725865838161563651,tenforever,0.0,0.089,0.089,0.823,0.3875,0.15500000000000003,Positive
AI in design: A double-edged sword? 1) AI streamlines tedious tasks enhancing efficiency. 2) Generative AI sparks controversy in creative circles. 3) Data sets: Core of the debate. Artists' work used without consent?,https://x.com/flyingowl_digi/status/1852201146569375868,flyingowl_digi,0.6242,0.158,0.046,0.796,0.0,0.37451999999999996,Positive
This might be the first news photo controversy involving generative AI fill.,https://x.com/provisionalidea/status/1800207509929734373,provisionalidea,0.0,0.0,0.0,1.0,0.25,0.1,Neutral
VP of UK s top generative AI firm resigns over fair use controversy https://t.co/5uOYx9iEBf https://t.co/SzKI6XmZpz,https://x.com/pixel_hosts/status/1725282496080949745,pixel_hosts,0.2023,0.236,0.132,0.632,0.3333333333333333,0.25471333333333335,Positive
Microsoft's Unveiling of Generative AI: The Cherry-Picking Controversy - Ai Me Mate |#AI #ChatGPT #DALLE3-https://t.co/m2vE4Qqofa,https://x.com/aimemate/status/1746149850519904381,aimemate,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Check out Selkie founder's defense of AI in the new dress collection! The brand's innovative use of generative AI sparked immediate backlash. Find out how Selkie addressed the controversy here: https://t.co/kVs8n24sBl #AI #marketing #web3 #DevOps #RStats #flutter #Metaver,https://x.com/PDH_Metaverse/status/1748500096868610110,PDH_Metaverse,0.5707,0.115,0.0,0.885,0.3352272727272727,0.4765109090909091,Positive
Persuasive intervention from @arvind @sayashk on the need for far greater #transparency by OpenAI Google StabilityAI and other generative AI developers and operators https://t.co/NelchWARUq #AI #GenerativeAI #Open,https://x.com/AiControversy/status/1673708754427060227,AiControversy,0.3612,0.088,0.0,0.912,0.11875,0.26422,Positive
The controversy surrounding Palworld and Generative AI aside I've seen just as many comments saying Pokémon Company should be nervous due to how successful Palworld has been in such a short period of time. Crazy things are said online but that is especially crazy!,https://x.com/Stealth40k/status/1748926880290394599,Stealth40k,-0.5692,0.05,0.146,0.804,-0.06785714285714285,-0.3686628571428571,Negative
The #RashmikaMandanna deepfake controversy has broken the lavender haze around generative artificial intelligence. Public personalities are not alone in their vulnerability. Everyone on social media can be faked by #AI https://t.co/c4MVqCNAkq,https://x.com/timesofindia/status/1722685484873273645,timesofindia,-0.0413,0.131,0.136,0.733,-0.24166666666666667,-0.12144666666666667,Negative
𝐉𝐔𝐒𝐓 𝐈𝐍: Perplexity AI Targets $9 Billion Valuation Amid Generative AI Boom Despite Controversy $MSFT $GOOGL $AAPL $META $AMZN https://t.co/gDSAlfiHlG,https://x.com/AIStockSavvy/status/1848196384299590117,AIStockSavvy,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
In my wonderful Sociology of Media and Culture MPhil class this week we discussed how generative AI has created a knowledge controversy - disrupting not only how knowledges are created but also what knowledges are. Fascinating but also frustrating because .,https://x.com/DrEllaMcPherson/status/1727957148221456685,DrEllaMcPherson,0.6428,0.215,0.082,0.703,0.32499999999999996,0.51568,Positive
Generative AI: Opportunities and Challenges for Marketing: Despite the associated controversy generative AI stands to be a powerful tool in the marketing world. Continue reading... https://t.co/vhyJtmKS4u,https://x.com/CMSWireCONNECT/status/1632721230653710336,CMSWireCONNECT,0.6908,0.233,0.0,0.767,0.3,0.53448,Positive
Told a coworker the environmental impact of AI systems (which she didn t know about) and convinced her to not use chatgpt and other generative AI https://t.co/EKZcI91t9P,https://x.com/egeofanatolia/status/1840427600038019100,egeofanatolia,0.4019,0.101,0.0,0.899,-0.125,0.19113999999999998,Positive
The State of Generative AI in the Enterprise Interesting report from Menlo Ventures that shows the evolution of Gen AI in companies from 2023 to 2024: Uses cases: Code generation chatbots search data and meeting summarization are the top generative AI use cases in https://t.co/ADnAz9U6ax,https://x.com/maximelabonne/status/1859591100475888123,maximelabonne,0.5423,0.095,0.0,0.905,0.5,0.52538,Positive
Registering for our FREE webinar on Generative AI has never been easier! Just visit the DTS website enter your details and you re in! You ll receive the link to join us on November 21st where Stephen Redmond from BearingPoint will dive into the impact of Generative AI on https://t.co/xH2ZvHAT2u,https://x.com/DubTechSummit/status/1851286224532537354,DubTechSummit,0.6689,0.121,0.042,0.837,0.3125,0.52634,Positive
New buzz on a study about generative AI's impact on jobs: Who Is AI Replacing? The Impact of GenAI on Online Freelancing Platforms analyzes 1.3M+ job postings from a freelancing platform pre- and post-ChatGPT (July 2021 - July 2023). #AI #JobMarket #Freelancing @mikekaput https://t.co/MCws14MOpy,https://x.com/MktgAi/status/1861107713737937371,MktgAi,0.2023,0.067,0.0,0.933,0.13636363636363635,0.17592545454545455,Positive
Our November issue is now live and includes a study on the impact of generative AI on e-waste a method for parallelizing structure prediction computation a discussion on DNA-based computing and data storage - and much more! ️https://t.co/HT9Nm9Cqio https://t.co/JY51uWym69,https://x.com/NatComputSci/status/1859639225240649737,NatComputSci,0.0,0.0,0.0,1.0,0.3806818181818182,0.15227272727272728,Positive
What happens when companies integrate generative #AI into their workforces? The speculation ends here hard data reveals the surprising impact. #businessandsociety #tech https://t.co/s6sF4sNOVN https://t.co/L1wfzIkawr,https://x.com/SRPPaloAlto/status/1861252865739890807,SRPPaloAlto,0.1779,0.082,0.055,0.863,0.20416666666666664,0.18840666666666667,Positive
Join BrainChip at the Micro-Electronics event on Nov 20 in Taiwan! We ll dive into generative AI s impact on edge computing IoT and smart applications. Register here: https://t.co/FZYq7miPEb https://t.co/noCnu66f31,https://x.com/BrainChip_inc/status/1857097605001388189,BrainChip_inc,0.636,0.161,0.0,0.839,0.21428571428571427,0.4673142857142857,Positive
Here's an AI hype case study. The paper The Rapid Adoption of Generative AI has been making the rounds based on the claim that 40% of US adults are using generative AI. But that includes even someone who asked ChatGPT to write a limerick or something once in the last month. https://t.co/cr47RtgVWB,https://x.com/random_walker/status/1850871740550758766,random_walker,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Llama Impact Hackathon in Brazil 🇧🇷 @crewAIInc @GroqInc and @codegptAI are all collaborating to push the boundaries of generative AI. We are excited to see the incredible results from hackers who are working with @Meta Llama models! @joaomdmoura @ozenhati @cerebral_valley https://t.co/SfVZwV00Ov,https://x.com/dani_avila7/status/1855323638364553445,dani_avila7,0.4003,0.063,0.0,0.937,0.6875,0.51518,Positive
Generative AI has quickly become one of the most talked about technologies in recent years. While the benefits are numerous there are still a few key considerations to address as it evolves. See what #IEEE Impact Creators predict for generative AI in 2025: https://t.co/Ponf6m5SII,https://x.com/IEEEorg/status/1856728868356313432,IEEEorg,0.3818,0.058,0.0,0.942,0.10555555555555556,0.2713022222222222,Positive
Startups live or die by their ability to execute at speed. For large companies too the speed with which an innovation team is able to iterate has a huge impact on its odds of success. Generative AI makes it possible to quickly prototype AI capabilities. AI capabilities that https://t.co/OBBKGgkCul,https://x.com/AndrewYNg/status/1850912176896463328,AndrewYNg,0.7184,0.189,0.067,0.744,0.26914038342609775,0.5386961533704391,Positive
Over 36% of urban jobs are affected by #GenAI compared to 21 % of those in rural areas. Join SG @MathiasCormann on Nov. 28 15:30 CET for the launch of Job Creation and Local Economic Development 2024 to explore Generative #AI s impact on jobs. https://t.co/6oyL6ZU4yA https://t.co/ChRzsTkhZh,https://x.com/OECD/status/1859190243800297942,OECD,0.4019,0.09,0.033,0.877,0.05,0.26114,Positive
I can not stress this enough unregulated GenAI will not only inhibit but also damage future progress not only in art but academia. Researchers published images with Generative AI. This was PUBLISHED in a peer-reviewed scientific journal. https://t.co/bb0PDCf8iw,https://x.com/GenelJumalon/status/1758189720528388458,GenelJumalon,0.1675,0.161,0.099,0.74,0.0,0.1005,Positive
